Region,Instance,vCPU,Memory(GB),Price
northcentralus,Standard_E64as_v6,64,512.0,0.763
northcentralus,Standard_E96as_v6,96,672.0,5.722
northcentralus,Standard_D2als_v6,2,4.0,0.0804
northcentralus,Standard_D4als_v6,4,8.0,0.161
northcentralus,Standard_D8als_v6,8,16.0,0.0643
northcentralus,Standard_D16als_v6,16,32.0,0.129
northcentralus,Standard_D32als_v6,32,64.0,0.257
northcentralus,Standard_D48als_v6,48,96.0,0.356664
northcentralus,Standard_D64als_v6,64,128.0,0.47549
northcentralus,Standard_D96als_v6,96,192.0,3.859
northcentralus,Standard_D2alds_v6,2,4.0,0.017945
northcentralus,Standard_D4alds_v6,4,8.0,0.19
northcentralus,Standard_D8alds_v6,8,16.0,0.381
northcentralus,Standard_D16alds_v6,16,32.0,0.152
northcentralus,Standard_D32alds_v6,32,64.0,0.305
northcentralus,Standard_D48alds_v6,48,96.0,2.285
northcentralus,Standard_D64alds_v6,64,128.0,3.046
northcentralus,Standard_D96alds_v6,96,192.0,0.914
northcentralus,Standard_F2as_v6,2,8.0,0.137
northcentralus,Standard_F4as_v6,4,16.0,0.273
northcentralus,Standard_F8as_v6,8,32.0,0.546
northcentralus,Standard_F16as_v6,16,64.0,1.093
northcentralus,Standard_F32as_v6,32,128.0,2.186
northcentralus,Standard_F48as_v6,48,192.0,0.617903
northcentralus,Standard_F64as_v6,64,256.0,4.371
northcentralus,Standard_F2als_v6,2,4.0,0.121
northcentralus,Standard_F4als_v6,4,8.0,0.045617
northcentralus,Standard_F8als_v6,8,16.0,0.484
northcentralus,Standard_F16als_v6,16,32.0,0.968
northcentralus,Standard_F32als_v6,32,64.0,0.364936
northcentralus,Standard_F48als_v6,48,96.0,2.904
northcentralus,Standard_F64als_v6,64,128.0,3.872
northcentralus,Standard_F2ams_v6,2,16.0,0.179
northcentralus,Standard_F4ams_v6,4,32.0,0.358
northcentralus,Standard_F8ams_v6,8,64.0,0.134966
northcentralus,Standard_F16ams_v6,16,128.0,0.269932
northcentralus,Standard_F32ams_v6,32,256.0,2.864
northcentralus,Standard_F48ams_v6,48,384.0,4.296
northcentralus,Standard_F64ams_v6,64,512.0,1.079728
northcentralus,Standard_D2a_v4,2,8.0,0.096
northcentralus,Standard_D4a_v4,4,16.0,0.035482
northcentralus,Standard_D8a_v4,8,32.0,0.0768
northcentralus,Standard_D16a_v4,16,64.0,0.141926
northcentralus,Standard_D32a_v4,32,128.0,1.536
northcentralus,Standard_D48a_v4,48,192.0,0.425779
northcentralus,Standard_D64a_v4,64,256.0,3.072
northcentralus,Standard_D96a_v4,96,384.0,0.922
northcentralus,Standard_D2as_v4,2,8.0,0.096
northcentralus,Standard_D4as_v4,4,16.0,0.0384
northcentralus,Standard_D8as_v4,8,32.0,0.070963
northcentralus,Standard_D16as_v4,16,64.0,0.768
northcentralus,Standard_D32as_v4,32,128.0,0.283853
northcentralus,Standard_D48as_v4,48,192.0,0.425779
northcentralus,Standard_D64as_v4,64,256.0,0.567706
northcentralus,Standard_D96as_v4,96,384.0,0.922
northcentralus,Standard_B2als_v2,2,4.0,0.0468
northcentralus,Standard_B2as_v2,2,8.0,0.06768
northcentralus,Standard_B2ats_v2,2,1.0,0.00846
northcentralus,Standard_B4als_v2,4,8.0,0.133
northcentralus,Standard_B4as_v2,4,16.0,0.0675
northcentralus,Standard_B8als_v2,8,16.0,0.266
northcentralus,Standard_B8as_v2,8,32.0,0.338
northcentralus,Standard_B16als_v2,16,32.0,0.4797
northcentralus,Standard_B16as_v2,16,64.0,0.675
northcentralus,Standard_B32als_v2,32,64.0,1.213
northcentralus,Standard_B32as_v2,32,128.0,0.54
northcentralus,Standard_A1_v2,1,2.0,0.0086
northcentralus,Standard_A2m_v2,2,16.0,0.119
northcentralus,Standard_A2_v2,2,4.0,0.0903
northcentralus,Standard_A4m_v2,4,32.0,0.0475
northcentralus,Standard_A4_v2,4,8.0,0.191
northcentralus,Standard_A8m_v2,8,64.0,0.0949
northcentralus,Standard_A8_v2,8,16.0,0.399
northcentralus,Standard_B1ls,1,0.5,0.0052
northcentralus,Standard_B1ms,1,2.0,0.0208
northcentralus,Standard_B1s,1,1.0,0.0104
northcentralus,Standard_B2ms,2,8.0,0.0832
northcentralus,Standard_B2s,2,4.0,0.0416
northcentralus,Standard_B4ms,4,16.0,0.166
northcentralus,Standard_B8ms,8,32.0,0.333
northcentralus,Standard_B12ms,12,48.0,0.499
northcentralus,Standard_B16ms,16,64.0,0.666
northcentralus,Standard_B20ms,20,80.0,0.832
northcentralus,Standard_D2ds_v4,2,8.0,0.020882
northcentralus,Standard_D4ds_v4,4,16.0,0.226
northcentralus,Standard_D8ds_v4,8,32.0,0.08353
northcentralus,Standard_D16ds_v4,16,64.0,0.167059
northcentralus,Standard_D32ds_v4,32,128.0,0.362
northcentralus,Standard_D48ds_v4,48,192.0,2.712
northcentralus,Standard_D64ds_v4,64,256.0,0.668237
northcentralus,Standard_D2ds_v5,2,8.0,0.020882
northcentralus,Standard_D4ds_v5,4,16.0,0.226
northcentralus,Standard_D8ds_v5,8,32.0,0.08353
northcentralus,Standard_D16ds_v5,16,64.0,0.167059
northcentralus,Standard_D32ds_v5,32,128.0,1.808
northcentralus,Standard_D48ds_v5,48,192.0,2.712
northcentralus,Standard_D64ds_v5,64,256.0,3.616
northcentralus,Standard_D96ds_v5,96,384.0,1.085
northcentralus,Standard_D2d_v4,2,8.0,0.113
northcentralus,Standard_D4d_v4,4,16.0,0.0452
northcentralus,Standard_D8d_v4,8,32.0,0.0904
northcentralus,Standard_D16d_v4,16,64.0,0.181
northcentralus,Standard_D32d_v4,32,128.0,1.808
northcentralus,Standard_D48d_v4,48,192.0,0.542
northcentralus,Standard_D64d_v4,64,256.0,0.723
northcentralus,Standard_D2d_v5,2,8.0,0.113
northcentralus,Standard_D4d_v5,4,16.0,0.226
northcentralus,Standard_D8d_v5,8,32.0,0.452
northcentralus,Standard_D16d_v5,16,64.0,0.181
northcentralus,Standard_D32d_v5,32,128.0,0.334118
northcentralus,Standard_D48d_v5,48,192.0,2.712
northcentralus,Standard_D64d_v5,64,256.0,3.616
northcentralus,Standard_D96d_v5,96,384.0,5.424
northcentralus,Standard_DS1_v2,1,3.5,0.01349
northcentralus,Standard_DS2_v2,2,7.0,0.146
northcentralus,Standard_DS3_v2,4,14.0,0.293
northcentralus,Standard_DS4_v2,8,28.0,0.117
northcentralus,Standard_DS5_v2,16,56.0,0.234
northcentralus,Standard_DS11-1_v2,2,14.0,0.037
northcentralus,Standard_DS11_v2,2,14.0,0.034188
northcentralus,Standard_DS12-1_v2,4,28.0,0.37
northcentralus,Standard_DS12-2_v2,4,28.0,0.074
northcentralus,Standard_DS12_v2,4,28.0,0.068376
northcentralus,Standard_DS13-2_v2,8,56.0,0.148
northcentralus,Standard_DS13-4_v2,8,56.0,0.148
northcentralus,Standard_DS13_v2,8,56.0,0.741
northcentralus,Standard_DS14-4_v2,16,112.0,0.296
northcentralus,Standard_DS14-8_v2,16,112.0,0.273874
northcentralus,Standard_DS14_v2,16,112.0,1.482
northcentralus,Standard_DS15_v2,20,140.0,0.34225
northcentralus,Standard_DS2_v2_Promo,2,7.0,0
northcentralus,Standard_DS3_v2_Promo,4,14.0,0
northcentralus,Standard_DS4_v2_Promo,8,28.0,0
northcentralus,Standard_DS5_v2_Promo,16,56.0,0
northcentralus,Standard_DS11_v2_Promo,2,14.0,0
northcentralus,Standard_DS12_v2_Promo,4,28.0,0
northcentralus,Standard_DS13_v2_Promo,8,56.0,0
northcentralus,Standard_DS14_v2_Promo,16,112.0,0
northcentralus,Standard_D2s_v3,2,8.0,0.1
northcentralus,Standard_D4s_v3,4,16.0,0.04
northcentralus,Standard_D8s_v3,8,32.0,0.4
northcentralus,Standard_D16s_v3,16,64.0,0.8
northcentralus,Standard_D32s_v3,32,128.0,0.32
northcentralus,Standard_D48s_v3,48,192.0,0.44352
northcentralus,Standard_D64s_v3,64,256.0,0.64
northcentralus,Standard_D2s_v4,2,8.0,0.0192
northcentralus,Standard_D4s_v4,4,16.0,0.035482
northcentralus,Standard_D8s_v4,8,32.0,0.384
northcentralus,Standard_D16s_v4,16,64.0,0.154
northcentralus,Standard_D32s_v4,32,128.0,0.307
northcentralus,Standard_D48s_v4,48,192.0,2.304
northcentralus,Standard_D64s_v4,64,256.0,0.567706
northcentralus,Standard_D2s_v5,2,8.0,0.096
northcentralus,Standard_D4s_v5,4,16.0,0.0384
northcentralus,Standard_D8s_v5,8,32.0,0.384
northcentralus,Standard_D16s_v5,16,64.0,0.141926
northcentralus,Standard_D32s_v5,32,128.0,0.283853
northcentralus,Standard_D48s_v5,48,192.0,2.304
northcentralus,Standard_D64s_v5,64,256.0,3.072
northcentralus,Standard_D96s_v5,96,384.0,0.851558
northcentralus,Standard_D1_v2,1,3.5,0.073
northcentralus,Standard_D2_v2,2,7.0,0.029
northcentralus,Standard_D3_v2,4,14.0,0.293
northcentralus,Standard_D4_v2,8,28.0,0.585
northcentralus,Standard_D5_v2,16,56.0,0.216216
northcentralus,Standard_D11_v2,2,14.0,0.034188
northcentralus,Standard_D12_v2,4,28.0,0.074
northcentralus,Standard_D13_v2,8,56.0,0.741
northcentralus,Standard_D14_v2,16,112.0,0.273874
northcentralus,Standard_D15_v2,20,140.0,1.852
northcentralus,Standard_D2_v2_Promo,2,7.0,0
northcentralus,Standard_D3_v2_Promo,4,14.0,0
northcentralus,Standard_D4_v2_Promo,8,28.0,0
northcentralus,Standard_D5_v2_Promo,16,56.0,0
northcentralus,Standard_D11_v2_Promo,2,14.0,0
northcentralus,Standard_D12_v2_Promo,4,28.0,0
northcentralus,Standard_D13_v2_Promo,8,56.0,0
northcentralus,Standard_D14_v2_Promo,16,112.0,0
northcentralus,Standard_D2_v3,2,8.0,0.01848
northcentralus,Standard_D4_v3,4,16.0,0.04
northcentralus,Standard_D8_v3,8,32.0,0.4
northcentralus,Standard_D16_v3,16,64.0,0.16
northcentralus,Standard_D32_v3,32,128.0,1.6
northcentralus,Standard_D48_v3,48,192.0,0.48
northcentralus,Standard_D64_v3,64,256.0,3.2
northcentralus,Standard_D2_v4,2,8.0,0.0192
northcentralus,Standard_D4_v4,4,16.0,0.192
northcentralus,Standard_D8_v4,8,32.0,0.384
northcentralus,Standard_D16_v4,16,64.0,0.154
northcentralus,Standard_D32_v4,32,128.0,1.536
northcentralus,Standard_D48_v4,48,192.0,2.304
northcentralus,Standard_D64_v4,64,256.0,3.072
northcentralus,Standard_D2_v5,2,8.0,0.017741
northcentralus,Standard_D4_v5,4,16.0,0.0384
northcentralus,Standard_D8_v5,8,32.0,0.070963
northcentralus,Standard_D16_v5,16,64.0,0.768
northcentralus,Standard_D32_v5,32,128.0,0.307
northcentralus,Standard_D48_v5,48,192.0,0.425779
northcentralus,Standard_D64_v5,64,256.0,3.072
northcentralus,Standard_D96_v5,96,384.0,4.608
northcentralus,Standard_E2ds_v4,2,16.0,0.144
northcentralus,Standard_E4-2ds_v4,4,32.0,0.0576
northcentralus,Standard_E4ds_v4,4,32.0,0.288
northcentralus,Standard_E8-2ds_v4,8,64.0,0.106445
northcentralus,Standard_E8-4ds_v4,8,64.0,0.576
northcentralus,Standard_E8ds_v4,8,64.0,0.115
northcentralus,Standard_E16-4ds_v4,16,128.0,1.152
northcentralus,Standard_E16-8ds_v4,16,128.0,1.152
northcentralus,Standard_E16ds_v4,16,128.0,0.21289
northcentralus,Standard_E20ds_v4,20,160.0,1.44
northcentralus,Standard_E32-8ds_v4,32,256.0,0.425779
northcentralus,Standard_E32-16ds_v4,32,256.0,0.425779
northcentralus,Standard_E32ds_v4,32,256.0,0.461
northcentralus,Standard_E48ds_v4,48,384.0,3.456
northcentralus,Standard_E64-16ds_v4,64,504.0,0.851558
northcentralus,Standard_E64-32ds_v4,64,504.0,0.851558
northcentralus,Standard_E64ds_v4,64,504.0,0.922
northcentralus,Standard_E2ds_v5,2,16.0,0.144
northcentralus,Standard_E4-2ds_v5,4,32.0,0.0576
northcentralus,Standard_E4ds_v5,4,32.0,0.0576
northcentralus,Standard_E8-2ds_v5,8,64.0,0.115
northcentralus,Standard_E8-4ds_v5,8,64.0,0.115
northcentralus,Standard_E8ds_v5,8,64.0,0.106445
northcentralus,Standard_E16-4ds_v5,16,128.0,0.23
northcentralus,Standard_E16-8ds_v5,16,128.0,1.152
northcentralus,Standard_E16ds_v5,16,128.0,0.21289
northcentralus,Standard_E20ds_v5,20,160.0,0.266112
northcentralus,Standard_E32-8ds_v5,32,256.0,0.425779
northcentralus,Standard_E32-16ds_v5,32,256.0,0.425779
northcentralus,Standard_E32ds_v5,32,256.0,0.425779
northcentralus,Standard_E48ds_v5,48,384.0,3.456
northcentralus,Standard_E64-16ds_v5,64,512.0,0.851558
northcentralus,Standard_E64-32ds_v5,64,512.0,0.922
northcentralus,Standard_E64ds_v5,64,512.0,0.922
northcentralus,Standard_E96-24ds_v5,96,672.0,1.382
northcentralus,Standard_E96-48ds_v5,96,672.0,1.277338
northcentralus,Standard_E96ds_v5,96,672.0,1.382
northcentralus,Standard_E104ids_v5,104,672.0,1.647
northcentralus,Standard_E2d_v4,2,16.0,0.0288
northcentralus,Standard_E4d_v4,4,32.0,0.288
northcentralus,Standard_E8d_v4,8,64.0,0.576
northcentralus,Standard_E16d_v4,16,128.0,1.152
northcentralus,Standard_E20d_v4,20,160.0,1.44
northcentralus,Standard_E32d_v4,32,256.0,0.461
northcentralus,Standard_E48d_v4,48,384.0,0.638669
northcentralus,Standard_E64d_v4,64,504.0,0.922
northcentralus,Standard_E2d_v5,2,16.0,0.0288
northcentralus,Standard_E4d_v5,4,32.0,0.053222
northcentralus,Standard_E8d_v5,8,64.0,0.576
northcentralus,Standard_E16d_v5,16,128.0,1.152
northcentralus,Standard_E20d_v5,20,160.0,0.288
northcentralus,Standard_E32d_v5,32,256.0,2.304
northcentralus,Standard_E48d_v5,48,384.0,0.691
northcentralus,Standard_E64d_v5,64,512.0,0.851558
northcentralus,Standard_E96d_v5,96,672.0,6.912
northcentralus,Standard_E104id_v5,104,672.0,1.522198
northcentralus,Standard_E2s_v3,2,16.0,0.023285
northcentralus,Standard_E4-2s_v3,4,32.0,0.0504
northcentralus,Standard_E4s_v3,4,32.0,0.0504
northcentralus,Standard_E8-2s_v3,8,64.0,0.101
northcentralus,Standard_E8-4s_v3,8,64.0,0.101
northcentralus,Standard_E8s_v3,8,64.0,0.093139
northcentralus,Standard_E16-4s_v3,16,128.0,1.008
northcentralus,Standard_E16-8s_v3,16,128.0,0.202
northcentralus,Standard_E16s_v3,16,128.0,0.186278
northcentralus,Standard_E20s_v3,20,160.0,1.26
northcentralus,Standard_E32-8s_v3,32,256.0,0.403
northcentralus,Standard_E32-16s_v3,32,256.0,0.403
northcentralus,Standard_E32s_v3,32,256.0,2.016
northcentralus,Standard_E48s_v3,48,384.0,3.024
northcentralus,Standard_E64-16s_v3,64,432.0,0.670639
northcentralus,Standard_E64-32s_v3,64,432.0,3.629
northcentralus,Standard_E64s_v3,64,432.0,0.726
northcentralus,Standard_E2s_v4,2,16.0,0.0252
northcentralus,Standard_E4-2s_v4,4,32.0,0.0504
northcentralus,Standard_E4s_v4,4,32.0,0.0504
northcentralus,Standard_E8-2s_v4,8,64.0,0.101
northcentralus,Standard_E8-4s_v4,8,64.0,0.093139
northcentralus,Standard_E8s_v4,8,64.0,0.504
northcentralus,Standard_E16-4s_v4,16,128.0,0.186278
northcentralus,Standard_E16-8s_v4,16,128.0,0.186278
northcentralus,Standard_E16s_v4,16,128.0,1.008
northcentralus,Standard_E20s_v4,20,160.0,1.26
northcentralus,Standard_E32-8s_v4,32,256.0,0.372557
northcentralus,Standard_E32-16s_v4,32,256.0,0.372557
northcentralus,Standard_E32s_v4,32,256.0,0.372557
northcentralus,Standard_E48s_v4,48,384.0,0.558835
northcentralus,Standard_E64-16s_v4,64,504.0,0.806
northcentralus,Standard_E64-32s_v4,64,504.0,0.745114
northcentralus,Standard_E64s_v4,64,504.0,4.032
northcentralus,Standard_E2s_v5,2,16.0,0.023285
northcentralus,Standard_E4-2s_v5,4,32.0,0.252
northcentralus,Standard_E4s_v5,4,32.0,0.0504
northcentralus,Standard_E8-2s_v5,8,64.0,0.504
northcentralus,Standard_E8-4s_v5,8,64.0,0.101
northcentralus,Standard_E8s_v5,8,64.0,0.093139
northcentralus,Standard_E16-4s_v5,16,128.0,0.186278
northcentralus,Standard_E16-8s_v5,16,128.0,1.008
northcentralus,Standard_E16s_v5,16,128.0,0.186278
northcentralus,Standard_E20s_v5,20,160.0,0.232848
northcentralus,Standard_E32-8s_v5,32,256.0,0.372557
